pitcher,player_name,p_throws,pitch_type,pitches,stuff_plus,whiff_pct,barrel_pct,xwoba_against,avg_velo,avg_ivb,avg_hb
686799,"Kochanowicz, Jack",R,SL,165,97.5,15.8,1.2,0.104,87.3,-1.1,3.5
675911,"Strider, Spencer",R,FF,714,97.5,11.3,1.0,0.124,95.5,16.4,-9.0
650893,"Cabrera, Génesis",L,FF,107,97.5,18.7,1.9,0.112,95.7,16.7,8.1
607259,"Martinez, Nick",R,CU,157,97.5,8.9,0.0,0.084,79.8,-16.3,2.1
671096,"Abbott, Andrew",L,FF,934,97.5,13.2,0.5,0.093,92.8,16.3,8.9
694918,"Tidwell, Blade",R,FF,103,97.4,15.5,1.0,0.091,95.8,17.7,-6.4
669084,"Hall, DL",L,SL,74,97.4,14.9,1.4,0.1,85.8,-0.5,-7.0
608379,"Wacha, Michael",R,SI,244,97.4,9.0,0.8,0.143,93.1,15.3,-12.4
693855,"Seymour, Ian",L,FF,228,97.4,18.0,0.4,0.074,91.6,17.5,6.0
805673,"Matthews, Zebby",R,CH,80,97.4,18.8,0.0,0.138,87.4,7.0,-13.0
687911,"King, Bryan",L,ST,204,97.4,18.6,0.0,0.08,80.0,2.8,-16.9
686563,"Cannon, Jonathan",R,FF,200,97.4,23.0,1.0,0.091,93.8,15.1,-9.2
669920,"Alexander, Jason",R,FF,52,97.4,21.2,1.9,0.142,92.0,11.9,-14.2
605280,"Holmes, Clay",R,FF,93,97.4,15.1,1.1,0.134,93.2,14.1,-7.2
693433,"Woo, Bryan",R,SI,502,97.4,7.2,0.8,0.126,95.4,5.9,-16.6
641482,"Cortes, Nestor",L,FF,132,97.4,12.1,0.8,0.149,90.2,19.3,4.3
592836,"Walker, Taijuan",R,SI,293,97.4,6.8,0.3,0.109,92.0,12.5,-14.9
663399,"Waddell, Brandon",L,SL,60,97.4,21.7,0.0,0.165,86.4,4.9,-4.9
666711,"Peguero, Joel",R,SI,69,97.4,7.2,0.0,0.077,99.8,8.8,-15.0
678906,"Teng, Kai-Wei",R,CU,55,97.4,14.5,0.0,0.099,83.0,-7.8,15.2
663321,"Hernandez, Nick",R,SL,59,97.4,20.3,5.1,0.145,81.9,1.2,4.4
663941,"Beck, Tristan",R,FF,176,97.4,13.1,0.0,0.087,94.6,15.6,-9.8
656605,"Keller, Mitch",R,FF,678,97.4,12.7,0.7,0.098,94.1,15.2,-8.4
676755,"Mattson, Isaac",R,FF,450,97.4,16.9,0.7,0.073,93.9,18.9,-8.4
687134,"Blalock, Bradley",R,SL,94,97.4,17.0,1.1,0.117,85.1,-2.3,4.0
676961,"Boushley, Caleb",R,FF,100,97.4,15.0,1.0,0.148,91.9,16.5,-5.5
665795,"Cabrera, Edward",R,FF,183,97.4,13.7,0.5,0.144,96.8,14.5,-11.5
663804,"Kowar, Jackson",R,FF,109,97.4,10.1,1.8,0.135,97.3,15.3,-11.0
656550,"Holmes, Grant",R,FC,204,97.4,12.7,0.5,0.107,92.1,10.6,-0.3
608379,"Wacha, Michael",R,FF,489,97.3,12.9,1.0,0.105,93.0,18.1,-6.4
647336,"Soroka, Michael",R,SI,118,97.3,5.1,0.8,0.102,93.4,8.4,-16.8
676083,"Junk, Janson",R,FF,480,97.3,10.4,0.0,0.114,93.6,18.2,-3.1
669387,"Mlodzinski, Carmen",R,SL,140,97.3,15.7,2.1,0.146,88.5,2.3,2.7
681190,"Vásquez, Randy",R,CH,82,97.3,18.3,1.2,0.149,86.9,4.8,-18.7
450203,"Morton, Charlie",R,SI,241,97.3,10.4,0.4,0.117,94.1,4.4,-17.7
829272,"Ogasawara, Shinnosuke",L,CH,104,97.3,21.2,0.0,0.107,80.8,7.9,14.8
592773,"Stanek, Ryne",R,ST,63,97.3,14.3,0.0,0.115,84.5,0.5,10.1
700249,"Povich, Cade",L,ST,103,97.3,17.5,1.0,0.17,82.5,0.1,-10.8
694363,"Shuster, Jared",L,CH,67,97.3,23.9,0.0,0.103,84.3,0.4,12.6
572955,"Johnson, Pierce",R,FF,145,97.3,15.2,0.0,0.061,95.2,15.7,-11.2
676263,"Dreyer, Jack",L,SL,358,97.2,26.8,0.0,0.09,88.1,3.8,-2.6
700241,"McGreevy, Michael",R,ST,170,97.2,19.4,1.2,0.148,83.5,0.1,12.7
669358,"Baz, Shane",R,KC,526,97.2,20.9,0.2,0.098,85.1,-12.4,7.5
680880,"Holman, Grant",R,FF,104,97.2,14.4,1.0,0.154,94.7,15.0,-8.8
682847,"Ortiz, Luis",R,CH,114,97.2,24.6,0.0,0.108,89.4,2.5,-14.3
694477,"Patrick, Chad",R,CH,60,97.2,15.0,0.0,0.163,88.7,4.1,-12.2
669711,"Weissert, Greg",R,CH,62,97.2,25.8,1.6,0.084,85.8,-1.9,-14.1
669438,"Englert, Mason",R,FF,109,97.1,15.6,0.9,0.088,93.7,17.1,-8.2
641793,"Littell, Zack",R,ST,92,97.1,14.1,1.1,0.085,79.3,-4.0,12.0
688138,"Evans, Logan",R,ST,191,97.1,16.8,1.0,0.116,84.0,-0.2,14.4
656271,"Burke, Brock",L,CH,150,97.1,23.3,0.7,0.111,88.7,5.5,15.1
592332,"Gausman, Kevin",R,FF,1252,97.1,11.8,0.7,0.096,94.5,16.8,-11.0
695418,"Lord, Brad",R,SL,264,97.1,19.3,1.9,0.133,85.4,0.2,1.1
450203,"Morton, Charlie",R,CH,149,97.1,24.2,1.3,0.134,87.5,-4.0,-13.4
663941,"Beck, Tristan",R,SL,108,97.1,16.7,0.0,0.136,89.9,6.3,3.4
642232,"Yarbrough, Ryan",L,FC,179,97.1,11.2,1.7,0.112,83.2,7.9,-0.3
579328,"Kikuchi, Yusei",L,CH,230,97.1,21.3,0.4,0.116,85.8,6.7,13.1
676961,"Boushley, Caleb",R,SI,137,97.1,2.2,0.7,0.159,92.1,10.1,-15.6
641302,"Alexander, Tyler",L,FC,172,97.1,14.5,0.6,0.109,87.1,9.5,-1.2
829272,"Ogasawara, Shinnosuke",L,SL,70,97.1,32.9,1.4,0.143,81.5,2.7,-2.6
592662,"Ray, Robbie",L,SL,459,97.1,25.1,1.5,0.098,87.6,8.9,0.2
684007,"Imanaga, Shota",L,ST,246,97.1,22.8,0.0,0.063,80.6,1.8,-11.8
687473,"Gusto, Ryan",R,ST,106,97.1,19.8,0.9,0.131,82.4,3.2,12.4
690953,"Abel, Mick",R,SI,65,97.1,9.2,0.0,0.131,95.4,9.8,-15.0
690953,"Abel, Mick",R,SL,73,97.1,9.6,0.0,0.113,87.2,1.4,2.0
687473,"Gusto, Ryan",R,FC,140,97.1,17.9,2.1,0.14,89.0,7.0,4.1
543101,"DeSclafani, Anthony",R,SI,80,97.1,7.5,1.2,0.164,94.2,9.8,-16.7
669020,"Rolison, Ryan",L,CU,147,97.1,15.6,2.0,0.135,79.6,-11.2,-8.0
608334,"Fulmer, Carson",R,SI,76,97.1,11.8,1.3,0.126,92.4,9.5,-14.4
694297,"Pfaadt, Brandon",R,CH,290,97.1,23.8,1.0,0.126,87.1,4.1,-16.0
700249,"Povich, Cade",L,FF,504,97.1,13.5,1.6,0.116,92.2,17.6,10.3
800049,"Mazur, Adam",R,SL,100,97.0,30.0,0.0,0.076,87.1,1.9,2.1
685299,"Gordon, Tanner",R,CH,178,97.0,22.5,1.7,0.149,83.2,7.5,-12.4
669194,"Nelson, Ryne",R,CU,170,97.0,18.8,0.6,0.101,80.1,-8.1,8.0
608334,"Fulmer, Carson",R,FF,77,97.0,13.0,1.3,0.087,92.7,15.9,-8.9
686752,"Pepiot, Ryan",R,SL,295,97.0,18.3,0.7,0.113,89.1,8.9,6.8
813349,"Early, Connelly",L,FF,90,97.0,20.0,1.1,0.074,93.8,15.8,10.4
642232,"Yarbrough, Ryan",L,FF,106,97.0,15.1,0.9,0.093,88.1,10.9,14.7
663878,"Pearson, Nate",R,SL,53,97.0,15.1,1.9,0.121,89.3,2.8,5.8
663485,"Sands, Cole",R,FF,223,97.0,16.1,0.4,0.115,94.9,13.7,-11.3
687606,"Schultz, Paxton",R,FF,127,97.0,18.1,1.6,0.099,93.9,17.0,-7.8
665795,"Cabrera, Edward",R,CH,397,97.0,23.4,0.0,0.107,94.1,4.6,-17.6
664294,"Moreta, Dauri",R,FF,64,97.0,14.1,0.0,0.073,94.5,17.3,-10.1
593958,"Rodriguez, Eduardo",L,CU,86,97.0,14.0,1.2,0.082,79.0,-6.9,-5.5
605177,"Chafin, Andrew",L,SI,157,97.0,12.7,0.0,0.087,89.8,12.5,14.5
543101,"DeSclafani, Anthony",R,SL,92,97.0,21.7,0.0,0.119,88.2,4.8,4.2
681347,"Burrows, Mike",R,FF,443,97.0,11.5,1.4,0.129,95.4,16.7,-6.0
605154,"Brebbia, John",R,SL,127,97.0,18.9,0.0,0.103,84.1,4.5,6.5
680684,"Hoglund, Gunnar",R,FF,136,97.0,11.8,2.9,0.141,93.7,18.5,-7.2
680689,"Richardson, Lyon",R,FF,72,97.0,12.5,0.0,0.081,95.6,14.6,-10.2
677955,"Hill, Jaden",R,SI,110,97.0,12.7,0.0,0.105,97.0,7.8,-15.4
593958,"Rodriguez, Eduardo",L,FC,278,97.0,15.8,0.4,0.105,89.1,9.5,-1.0
669923,"Kirby, George",R,SI,416,97.0,7.2,1.7,0.121,96.3,8.8,-16.7
641386,"Bowden, Ben",L,FF,76,97.0,14.5,0.0,0.122,93.4,16.4,13.5
542881,"Anderson, Tyler",L,FF,575,97.0,11.3,1.2,0.123,89.2,19.5,6.8
688642,"Agnos, Zach",R,FF,102,97.0,17.6,2.0,0.109,95.7,15.0,-8.3
593423,"Montas, Frankie",R,FF,128,97.0,21.9,0.8,0.082,95.6,15.9,-4.9
519242,"Sale, Chris",L,CH,99,96.9,19.2,2.0,0.16,86.6,-0.5,16.5
657240,"Merryweather, Julian",R,FF,101,96.9,8.9,2.0,0.147,95.9,16.8,-4.4
621244,"Berríos, José",R,CH,270,96.9,29.6,1.1,0.118,85.1,4.5,-14.3
571948,"Milner, Hoby",L,ST,250,96.9,8.4,0.8,0.078,78.2,0.4,-15.2
808963,"Sasaki, Roki",R,FF,224,96.9,10.7,1.8,0.156,96.2,14.8,-9.9
669330,"Wells, Tyler",R,CH,74,96.9,17.6,4.1,0.131,86.5,13.3,-14.8
672710,"Contreras, Roansy",R,FF,59,96.9,13.6,1.7,0.102,95.1,17.1,-7.6
689017,"Knack, Landon",R,FF,240,96.9,10.8,2.1,0.109,93.0,19.1,-6.8
692285,"Guerrero, Luis",R,FF,58,96.9,17.2,0.0,0.092,96.5,16.2,-8.7
592773,"Stanek, Ryne",R,FS,63,96.9,22.2,0.0,0.079,89.3,4.9,-11.4
640448,"Finnegan, Kyle",R,FS,204,96.9,30.4,0.0,0.089,87.3,3.5,-8.8
700241,"McGreevy, Michael",R,SI,267,96.9,4.9,0.4,0.106,91.6,4.4,-13.5
601713,"Pivetta, Nick",R,FC,176,96.9,8.5,0.6,0.093,90.5,11.3,4.2
686799,"Kochanowicz, Jack",R,ST,56,96.9,16.1,1.8,0.13,82.3,-3.0,12.7
622491,"Castillo, Luis",R,SI,464,96.9,7.3,0.2,0.138,94.9,3.7,-18.5
453286,"Scherzer, Max",R,CU,113,96.8,15.9,0.9,0.143,76.8,-5.9,11.5
656302,"Cease, Dylan",R,KC,144,96.8,18.1,0.7,0.075,82.5,-15.4,3.0
680732,"Burke, Sean",R,KC,369,96.8,15.2,0.0,0.088,79.7,-14.7,5.7
673513,"Matsui, Yuki",L,SL,106,96.8,17.0,0.0,0.106,86.7,6.8,-2.7
700241,"McGreevy, Michael",R,CH,104,96.8,25.0,1.0,0.162,87.6,2.7,-14.2
547179,"Lorenzen, Michael",R,SI,295,96.8,7.1,0.7,0.114,92.9,8.0,-16.4
677944,"Cecconi, Slade",R,FF,670,96.8,13.0,0.7,0.12,94.2,15.9,-10.8
663978,"Paddack, Chris",R,FF,764,96.8,14.0,0.9,0.1,93.6,18.1,-8.9
700669,"Graceffo, Gordon",R,FF,263,96.8,11.8,0.8,0.114,95.7,16.0,-5.6
665871,"Assad, Javier",R,SI,200,96.8,10.5,0.0,0.099,92.4,10.9,-13.9
669432,"Rogers, Trevor",L,SI,173,96.8,7.5,0.0,0.151,92.8,8.1,17.7
676083,"Junk, Janson",R,ST,186,96.8,15.1,0.0,0.085,81.7,3.3,13.0
660730,"Rodríguez, Elvin",R,FF,83,96.8,16.9,3.6,0.187,94.5,19.2,-6.0
608337,"Giolito, Lucas",R,FF,755,96.8,11.0,1.1,0.121,93.3,18.1,-6.8
621111,"Buehler, Walker",R,SL,209,96.8,18.2,0.5,0.12,87.4,3.6,8.1
682052,"Lopez, Jacob",L,FC,183,96.8,15.3,0.5,0.084,87.7,9.8,1.0
605347,"López, Jorge",R,SL,52,96.8,19.2,1.9,0.073,85.8,1.9,6.8
608566,"Márquez, Germán",R,SL,137,96.8,15.3,0.7,0.106,88.6,6.1,-0.6
657097,"Webb, Jacob",R,ST,121,96.8,16.5,0.0,0.103,82.0,-4.8,13.6
685299,"Gordon, Tanner",R,SL,191,96.8,15.2,1.0,0.137,84.1,2.0,1.7
687473,"Gusto, Ryan",R,FF,504,96.8,20.8,0.4,0.082,94.1,18.2,-5.9
605177,"Chafin, Andrew",L,FF,84,96.7,6.0,1.2,0.057,89.6,16.4,8.4
682274,"Hiraldo, Yaramil",R,FF,75,96.7,12.0,1.3,0.113,94.8,20.1,-4.6
641793,"Littell, Zack",R,FS,470,96.7,20.2,0.9,0.123,83.5,-1.0,-11.5
656240,"Blewett, Scott",R,FS,85,96.7,23.5,1.2,0.099,85.1,2.5,-6.3
642152,"Trivino, Lou",R,CH,75,96.7,29.3,0.0,0.111,87.3,3.4,-15.6
680573,"Woods Richardson, Simeon",R,FS,138,96.7,24.6,1.4,0.102,86.0,7.4,-9.3
518585,"Cruz, Fernando",R,FF,130,96.7,10.8,0.8,0.098,93.9,17.6,-5.8
670167,"Schreiber, John",R,ST,188,96.7,12.2,1.6,0.104,82.2,0.9,15.3
592426,"Jackson, Luke",R,FF,143,96.7,9.8,0.0,0.095,94.2,18.5,-6.1
676962,"Brown, Ben",R,FF,628,96.7,9.4,1.0,0.118,96.0,17.1,-7.5
665871,"Assad, Javier",R,FF,58,96.7,8.6,0.0,0.098,92.5,16.7,-5.0
650644,"Civale, Aaron",R,CU,236,96.7,18.2,0.0,0.09,77.7,-14.9,12.5
663465,"Allard, Kolby",L,FC,147,96.7,11.6,2.0,0.116,84.6,6.4,-4.7
547179,"Lorenzen, Michael",R,FF,348,96.7,10.9,1.4,0.126,93.9,14.9,-11.3
669432,"Rogers, Trevor",L,FF,550,96.7,18.4,0.4,0.068,93.0,14.8,11.2
594902,"Lively, Ben",R,FF,140,96.7,14.3,2.1,0.081,89.9,16.6,-9.5
694819,"Misiorowski, Jacob",R,SL,204,96.6,16.2,1.0,0.088,94.1,6.4,2.5
605288,"Houser, Adrian",R,SI,693,96.6,7.1,0.6,0.115,94.4,7.1,-17.0
693821,"Elder, Bryce",R,CH,152,96.6,15.8,0.7,0.159,86.5,5.2,-11.6
694297,"Pfaadt, Brandon",R,CU,178,96.6,21.9,0.6,0.099,82.0,-8.6,10.8
663765,"Woodford, Jake",R,ST,81,96.6,12.3,1.2,0.112,81.2,-0.3,13.9
681857,"Olson, Reese",R,SI,168,96.6,1.8,0.6,0.11,94.4,10.8,-15.7
663436,"Martin, Davis",R,FC,57,96.6,19.3,0.0,0.094,90.0,7.9,2.5
615698,"Quantrill, Cal",R,FF,162,96.6,15.4,0.6,0.08,93.7,17.0,-9.4
608032,"Estévez, Carlos",R,CH,103,96.6,15.5,1.0,0.076,87.9,9.8,-11.1
669721,"Daniel, Davis",R,FF,57,96.6,7.0,0.0,0.104,89.9,17.5,-6.3
660604,"Rangel, Alan",R,FF,50,96.6,2.0,2.0,0.139,92.7,19.4,-4.4
641778,"Lauer, Eric",L,SL,130,96.6,22.3,0.8,0.111,83.0,2.1,-3.3
622608,"Senzatela, Antonio",R,CH,91,96.6,15.4,0.0,0.221,87.6,6.9,-9.2
681751,"Estrada, Lazaro",R,FF,67,96.6,19.4,1.5,0.112,93.2,18.8,-7.3
677944,"Cecconi, Slade",R,CH,74,96.6,20.3,1.4,0.166,83.8,3.3,-13.7
642121,"Sulser, Cole",R,FF,142,96.5,18.3,0.0,0.088,92.6,18.4,-10.1
694477,"Patrick, Chad",R,SI,332,96.5,8.1,0.9,0.096,94.1,11.0,-15.4
571948,"Milner, Hoby",L,CH,119,96.5,16.8,1.7,0.135,81.2,-3.9,15.9
641778,"Lauer, Eric",L,FF,587,96.5,15.2,0.2,0.092,91.5,15.9,8.8
666214,"Wentz, Joey",L,FF,491,96.5,13.4,1.2,0.106,93.4,18.0,5.1
645261,"Alcantara, Sandy",R,SI,591,96.5,7.8,0.5,0.114,97.1,8.6,-17.3
615698,"Quantrill, Cal",R,SI,301,96.5,9.0,1.3,0.1,93.6,13.1,-14.8
605154,"Brebbia, John",R,FF,150,96.5,11.3,0.0,0.078,92.6,17.4,-10.7
687134,"Blalock, Bradley",R,FC,62,96.5,17.7,0.0,0.107,89.8,4.8,4.3
682120,"Herrin, Tim",L,SL,88,96.5,22.7,1.1,0.1,87.0,2.1,-0.9
681857,"Olson, Reese",R,FF,115,96.5,11.3,0.0,0.106,94.4,15.4,-10.0
686701,"Bergert, Ryan",R,FF,368,96.5,12.5,0.5,0.087,93.5,18.7,-7.8
670102,"Francis, Bowden",R,FF,404,96.5,11.4,0.7,0.117,92.6,18.4,-7.3
571510,"Boyd, Matthew",L,FF,944,96.5,12.6,0.6,0.106,93.3,12.9,13.3
682052,"Lopez, Jacob",L,CH,142,96.4,27.5,0.7,0.11,82.8,4.9,18.4
592426,"Jackson, Luke",R,SL,210,96.4,20.0,1.0,0.107,87.1,-5.2,-0.2
650644,"Civale, Aaron",R,SI,194,96.4,11.3,1.5,0.118,92.2,11.9,-14.5
687922,"Lucas, Easton",L,CH,50,96.4,18.0,2.0,0.11,87.1,7.8,13.4
669432,"Rogers, Trevor",L,CH,290,96.4,23.8,0.3,0.119,86.3,0.8,13.7
669422,"Sauer, Matt",R,SL,64,96.4,14.1,0.0,0.134,83.7,-5.3,5.9
674370,"Bido, Osvaldo",R,SI,149,96.4,8.7,0.0,0.077,94.8,9.9,-15.8
681869,"Dubin, Shawn",R,FF,121,96.4,11.6,0.0,0.076,94.3,13.9,-11.4
672456,"Montero, Keider",R,CH,119,96.4,19.3,2.5,0.123,86.9,7.2,-15.3
668678,"Gallen, Zac",R,FF,947,96.4,7.7,1.1,0.112,93.6,17.3,-4.3
680730,"Parker, Mitchell",L,FF,943,96.4,8.2,1.1,0.132,92.9,18.0,5.9
681190,"Vásquez, Randy",R,FF,335,96.4,11.3,0.9,0.083,93.7,15.8,-9.4
801403,"Dollander, Chase",R,CH,79,96.4,20.3,0.0,0.167,89.7,3.9,-15.5
500779,"Quintana, Jose",L,SI,643,96.4,7.3,0.8,0.106,90.5,12.0,13.7
518876,"Kelly, Merrill",R,SI,233,96.4,5.6,0.9,0.152,92.3,6.1,-16.6
660896,"Alcala, Jorge",R,SL,106,96.4,14.2,0.0,0.106,89.9,4.9,3.2
521230,"Hendriks, Liam",R,FF,83,96.4,8.4,1.2,0.145,94.9,18.6,-7.7
679358,"Orze, Eric",R,FF,118,96.3,16.9,0.0,0.065,93.7,17.1,-10.3
678368,"Bellozo, Valente",R,FF,257,96.3,12.1,0.8,0.152,90.8,17.2,-3.6
680573,"Woods Richardson, Simeon",R,FF,603,96.3,16.6,1.3,0.096,93.1,18.4,-5.3
694973,"Skenes, Paul",R,FS,244,96.3,17.2,0.8,0.105,93.7,0.1,-13.2
680730,"Parker, Mitchell",L,FS,159,96.3,27.0,1.3,0.15,85.3,9.0,7.1
641656,"Hamilton, Ian",R,FF,51,96.3,11.8,0.0,0.113,95.5,15.0,-10.0
664062,"Gonsolin, Tony",R,FF,155,96.3,17.4,0.0,0.118,93.5,16.6,-10.2
608372,"Sugano, Tomoyuki",R,ST,338,96.3,16.9,0.6,0.112,83.6,2.6,11.2
663372,"Feltner, Ryan",R,SL,72,96.3,22.2,2.8,0.084,88.3,5.3,5.3
687064,"Young, Brandon",R,FF,308,96.3,14.0,1.0,0.092,93.8,17.9,-2.9
471911,"Carrasco, Carlos",R,SL,111,96.3,22.5,0.0,0.122,84.4,4.3,2.5
673540,"Senga, Kodai",R,FC,276,96.3,12.3,0.4,0.124,89.5,8.5,-1.0
669330,"Wells, Tyler",R,FF,116,96.3,17.2,0.9,0.087,92.9,18.0,-4.4
663554,"Mize, Casey",R,FS,414,96.3,29.2,1.2,0.128,88.4,4.2,-14.3
663485,"Sands, Cole",R,FS,168,96.3,18.5,0.0,0.108,88.2,0.3,-14.3
702674,"Dana, Caden",R,SL,102,96.3,17.6,2.0,0.131,85.5,-0.6,5.3
656288,"Canning, Griffin",R,FF,262,96.3,12.6,0.8,0.09,94.2,15.6,-9.9
656686,"Martin, Corbin",R,SL,61,96.3,24.6,0.0,0.087,91.8,6.7,4.3
608032,"Estévez, Carlos",R,SL,206,96.3,13.6,0.5,0.099,87.4,3.0,5.4
660825,"Bazardo, Eduard",R,SI,336,96.2,9.5,0.3,0.069,95.4,11.0,-15.9
663738,"Lynch IV, Daniel",L,SL,191,96.2,22.5,0.5,0.082,86.7,3.6,-1.8
663568,"Kolek, Stephen",R,FC,176,96.2,13.6,0.0,0.096,90.5,7.6,0.0
665152,"Kremer, Dean",R,FF,465,96.2,11.0,1.3,0.104,93.3,18.0,-7.5
668909,"Williams, Gavin",R,FC,318,96.2,14.8,0.9,0.101,91.8,6.9,-2.4
663559,"Falter, Bailey",L,SL,209,96.2,19.1,0.5,0.13,85.2,6.5,-4.7
700241,"McGreevy, Michael",R,FC,111,96.2,11.7,1.8,0.15,88.4,6.4,1.0
700241,"McGreevy, Michael",R,FF,261,96.2,15.7,0.8,0.114,92.7,13.2,-9.3
680736,"Wrobleski, Justin",L,SL,219,96.2,20.1,0.5,0.084,87.4,-0.1,-3.5
543101,"DeSclafani, Anthony",R,KC,84,96.2,19.0,0.0,0.059,83.1,-0.5,14.9
506433,"Darvish, Yu",R,FC,95,96.2,11.6,2.1,0.112,90.7,10.5,-1.4
607067,"Rea, Colin",R,CU,146,96.2,14.4,0.0,0.073,80.4,-7.6,9.9
663465,"Allard, Kolby",L,CH,140,96.2,14.3,2.1,0.117,81.6,6.8,14.3
663978,"Paddack, Chris",R,CH,401,96.2,21.9,1.2,0.139,84.6,4.9,-14.9
676083,"Junk, Janson",R,SL,345,96.2,18.6,0.3,0.134,86.8,3.7,6.0
676092,"Snider, Collin",R,FC,72,96.2,18.1,0.0,0.132,87.0,-0.1,5.3
676664,"Sears, JP",L,ST,403,96.2,16.6,0.2,0.075,79.2,6.6,-12.5
676083,"Junk, Janson",R,CH,89,96.2,14.6,1.1,0.116,87.5,5.6,-13.8
608372,"Sugano, Tomoyuki",R,SI,285,96.2,6.3,1.4,0.133,92.9,11.9,-14.1
605488,"Springs, Jeffrey",L,FC,83,96.2,20.5,0.0,0.139,86.9,8.2,0.1
687606,"Schultz, Paxton",R,FC,107,96.2,20.6,0.9,0.076,89.1,11.3,2.0
621139,"Kriske, Brooks",R,FF,70,96.2,7.1,0.0,0.08,93.5,17.9,-6.1
682052,"Lopez, Jacob",L,SI,76,96.2,11.8,2.6,0.178,90.2,6.7,17.6
687134,"Blalock, Bradley",R,FS,94,96.2,20.2,2.1,0.099,86.8,7.6,-8.5
660825,"Bazardo, Eduard",R,ST,334,96.1,16.2,0.6,0.089,82.5,-3.8,15.9
686563,"Cannon, Jonathan",R,FC,256,96.1,19.1,1.2,0.099,89.3,9.6,0.4
676664,"Sears, JP",L,CH,186,96.1,16.7,0.0,0.121,83.5,3.5,16.5
608372,"Sugano, Tomoyuki",R,FC,211,96.1,10.4,2.8,0.154,88.3,5.9,1.4
802419,"Harrington, Thomas",R,FF,56,96.1,10.7,0.0,0.145,92.1,15.1,-10.5
657424,"Gage, Matt",L,SL,206,96.1,14.6,0.5,0.091,85.3,0.8,-5.0
668964,"Myers, Tobias",R,FF,288,96.1,10.4,0.7,0.132,93.4,19.6,-5.3
544150,"Suárez, Albert",R,FF,74,96.1,16.2,0.0,0.113,93.8,17.4,-4.7
663738,"Lynch IV, Daniel",L,CH,141,96.1,19.1,0.7,0.153,86.0,1.9,15.1
615698,"Quantrill, Cal",R,FS,208,96.1,22.6,1.0,0.154,86.4,6.1,-12.0
686826,"Jarvis, Bryce",R,FF,101,96.1,8.9,1.0,0.101,94.0,15.0,-10.7
694646,"McDermott, Chayce",R,FF,54,96.1,13.0,1.9,0.149,93.6,18.7,-5.8
543518,"McGough, Scott",R,FF,81,96.0,11.1,1.2,0.157,92.3,18.4,-7.1
682243,"Miller, Bryce",R,SL,68,96.0,29.4,0.0,0.068,85.7,1.5,3.8
571945,"Mikolas, Miles",R,FF,517,96.0,13.0,1.2,0.115,93.0,15.0,-8.3
671109,"Eder, Jake",L,FF,85,96.0,18.8,1.2,0.096,93.1,14.8,8.8
679358,"Orze, Eric",R,SL,112,96.0,14.3,1.8,0.117,88.7,6.4,3.9
677944,"Cecconi, Slade",R,SI,176,96.0,2.8,1.1,0.132,93.7,8.9,-16.4
596295,"Gomber, Austin",L,KC,171,96.0,10.5,1.2,0.108,76.0,-10.5,-6.7
607625,"Lugo, Seth",R,SL,84,96.0,20.2,0.0,0.114,83.0,4.3,5.7
681869,"Dubin, Shawn",R,SI,54,96.0,7.4,0.0,0.083,93.9,8.3,-16.3
674841,"Alvarez, Andrew",L,SL,77,96.0,23.4,0.0,0.047,82.5,-3.1,-2.6
680755,"Fisher, Braydon",R,FF,113,95.9,20.4,0.9,0.098,95.4,17.8,-4.9
641927,"Ober, Bailey",R,FF,622,95.9,13.7,1.3,0.122,90.1,16.9,-8.4
665795,"Cabrera, Edward",R,SI,339,95.9,5.6,0.3,0.135,96.8,9.7,-17.4
815083,"Farris, Mitch",L,FF,156,95.9,17.3,1.3,0.135,90.7,16.0,9.6
571760,"Heaney, Andrew",L,CU,74,95.9,13.5,0.0,0.14,76.7,-3.5,-10.1
671737,"Bradley, Taj",R,FS,231,95.9,20.8,1.3,0.096,91.1,8.4,-12.3
663568,"Kolek, Stephen",R,SL,185,95.9,17.3,0.0,0.136,85.4,-0.6,2.9
614179,"Ruiz, José",R,FF,66,95.9,22.7,0.0,0.129,95.7,17.6,-6.1
656240,"Blewett, Scott",R,FF,151,95.8,11.9,0.7,0.125,93.4,14.8,-5.5
664139,"Gibaut, Ian",R,FF,116,95.8,13.8,0.9,0.115,94.0,17.2,-5.2
690953,"Abel, Mick",R,CH,56,95.8,19.6,0.0,0.116,88.2,2.6,-10.1
641927,"Ober, Bailey",R,SL,312,95.8,17.0,1.0,0.116,83.5,6.3,4.0
621244,"Berríos, José",R,FF,282,95.8,11.0,0.7,0.095,92.9,15.2,-9.8
570632,"Ureña, José",R,SI,232,95.8,8.2,0.0,0.139,96.2,9.8,-16.1
571760,"Heaney, Andrew",L,CH,207,95.7,16.4,0.5,0.132,81.9,5.0,16.9
657612,"Hill, Tim",L,FF,73,95.7,17.8,2.7,0.111,89.9,2.3,18.1
596001,"Junis, Jakob",R,CH,137,95.7,20.4,0.0,0.091,86.2,2.2,-11.5
669711,"Weissert, Greg",R,SL,105,95.7,18.1,1.0,0.111,85.5,0.7,6.0
668984,"Legumina, Casey",R,SI,152,95.7,11.2,0.7,0.072,93.9,8.5,-17.9
676282,"Cantillo, Joey",L,SL,109,95.7,22.0,0.9,0.111,84.5,2.5,-4.7
669199,"Bachar, Lake",R,ST,200,95.7,20.0,0.5,0.113,86.5,0.0,11.4
607536,"Freeland, Kyle",L,ST,216,95.7,20.4,0.0,0.105,83.5,-3.4,-9.9
